filename,file,duration,sample_rate,channels,bitrate,file_size,efficient,primary_label
H83_20230504_111000.ogg,H83_20230504_111000,60.0,32000,1,72,466409,whtdov,roahaw
H94_20230516_045000.ogg,H94_20230516_045000,60.0,32000,1,72,461560,48124,speowl1
O203_20230522_190000.ogg,O203_20230522_190000,60.0,32000,1,72,487978,wbwwre1,speowl1
H07_20230430_033000.ogg,H07_20230430_033000,60.0,32000,1,72,465589,whtdov,517119
H65_20230420_123500.ogg,H65_20230420_123500,60.0,32000,1,72,471358,50186,butsal1
H06_20230504_002000.ogg,H06_20230504_002000,60.0,32000,1,72,466220,50186,compot1
H88_20230429_090000.ogg,H88_20230429_090000,60.0,32000,1,72,473548,48124,thlsch3
H89_20230514_014000.ogg,H89_20230514_014000,60.0,32000,1,72,468777,48124,speowl1
H16_20230423_174000.ogg,H16_20230423_174000,60.0,32000,1,72,464212,48124,pirfly1
H10_20230523_091500.ogg,H10_20230523_091500,60.0,32000,1,72,458375,roahaw,roahaw
H98_20230513_082500.ogg,H98_20230513_082500,60.0,32000,1,72,463339,creoro1,compau
H22_20230503_144500.ogg,H22_20230503_144500,60.0,32000,1,72,461574,whtdov,strher
H84_20230518_121500.ogg,H84_20230518_121500,60.0,32000,1,72,473587,21211,compot1
H02_20230503_124500.ogg,H02_20230503_124500,60.0,32000,1,72,468691,roahaw,trokin
H8920_20230428_113000.ogg,H8920_20230428_113000,60.0,32000,1,72,465439,whtdov,socfly1
H69_20230516_114000.ogg,H69_20230516_114000,60.0,32000,1,72,452840,whtdov,rufmot1
H09_20230420_221500.ogg,H09_20230420_221500,60.0,32000,1,72,473541,48124,speowl1
H10_20230422_004000.ogg,H10_20230422_004000,60.0,32000,1,72,467956,roahaw,65448
H31_20230422_023000.ogg,H31_20230422_023000,60.0,32000,1,72,481355,roahaw,speowl1
H05_20230511_044000.ogg,H05_20230511_044000,60.0,32000,1,72,477177,roahaw,speowl1
H17_20230423_054500.ogg,H17_20230423_054500,60.0,32000,1,72,484865,roahaw,speowl1
H03_20230430_093500.ogg,H03_20230430_093500,60.0,32000,1,72,474369,roahaw,roahaw
H14_20230425_141500.ogg,H14_20230425_141500,60.0,32000,1,72,458394,roahaw,butsal1
H11_20230516_131500.ogg,H11_20230516_131500,60.0,32000,1,72,462007,roahaw,crcwoo1
H21_20230425_095000.ogg,H21_20230425_095000,60.0,32000,1,72,455275,roahaw,pavpig2
H21_20230505_055000.ogg,H21_20230505_055000,60.0,32000,1,72,472787,roahaw,rumfly1
H93_20230430_034000.ogg,H93_20230430_034000,60.0,32000,1,72,509503,whtdov,speowl1
O203_20230517_010500.ogg,O203_20230517_010500,60.0,32000,1,72,477016,roahaw,roahaw
H16_20230424_091000.ogg,H16_20230424_091000,60.0,32000,1,72,466548,48124,pavpig2
H94_20230502_194500.ogg,H94_20230502_194500,60.0,32000,1,72,474636,48124,trsowl
H8749_20230504_151500.ogg,H8749_20230504_151500,60.0,32000,1,72,467135,compot1,whbman1
H89_20230514_073500.ogg,H89_20230514_073500,60.0,32000,1,72,472184,roahaw,thlsch3
O202_20230512_132000.ogg,O202_20230512_132000,60.0,32000,1,72,474931,roahaw,trsowl
H11_20230513_050500.ogg,H11_20230513_050500,60.0,32000,1,72,467661,chbant1,trokin
H8749_20230428_041000.ogg,H8749_20230428_041000,60.0,32000,1,72,478253,banana,speowl1
H69_20230513_175000.ogg,H69_20230513_175000,60.0,32000,1,72,484720,whtdov,compot1
H06_20230426_042500.ogg,H06_20230426_042500,60.0,32000,1,72,463252,whtdov,speowl1
H93_20230512_013000.ogg,H93_20230512_013000,60.0,32000,1,72,495183,roahaw,compot1
H07_20230512_073500.ogg,H07_20230512_073500,60.0,32000,1,72,454153,shghum1,whtdov
H32_20230501_220000.ogg,H32_20230501_220000,60.0,32000,1,72,474299,shghum1,trsowl
H18_20230422_102000.ogg,H18_20230422_102000,60.0,32000,1,72,459786,roahaw,21211
H31_20230521_151500.ogg,H31_20230521_151500,60.0,32000,1,72,463345,48124,strcuc1
H94_20230427_035500.ogg,H94_20230427_035500,60.0,32000,1,72,499520,saffin,plbwoo1
H37_20230428_162000.ogg,H37_20230428_162000,60.0,32000,1,72,479017,roahaw,speowl1
H89_20230516_194500.ogg,H89_20230516_194500,60.0,32000,1,72,477603,roahaw,compot1
H29_20230523_233000.ogg,H29_20230523_233000,60.0,32000,1,72,474770,roahaw,gretin1
H22_20230512_220000.ogg,H22_20230512_220000,60.0,32000,1,72,491137,solsan,ruther1
H05_20230507_015000.ogg,H05_20230507_015000,60.0,32000,1,72,469345,48124,speowl1
H74_20230419_100000.ogg,H74_20230419_100000,60.0,32000,1,72,465740,roahaw,littin1
H71_20230502_190500.ogg,H71_20230502_190500,60.0,32000,1,72,489157,shghum1,speowl1
H03_20230508_131500.ogg,H03_20230508_131500,60.0,32000,1,72,462769,solsan,roahaw
H92_20230512_154000.ogg,H92_20230512_154000,60.0,32000,1,72,478188,shghum1,compot1
H05_20230507_011500.ogg,H05_20230507_011500,60.0,32000,1,72,469383,creoro1,compot1
H22_20230506_021000.ogg,H22_20230506_021000,60.0,32000,1,72,477559,roahaw,compot1
H26_20230421_213500.ogg,H26_20230421_213500,60.0,32000,1,72,496224,linwoo1,22976
H89_20230511_012500.ogg,H89_20230511_012500,60.0,32000,1,72,476593,roahaw,compot1
H02_20230426_081000.ogg,H02_20230426_081000,60.0,32000,1,72,476320,roahaw,butsal1
H90_20230430_184500.ogg,H90_20230430_184500,60.0,32000,1,72,487309,roahaw,speowl1
H92_20230516_112000.ogg,H92_20230516_112000,60.0,32000,1,72,460235,48124,whbman1
H94_20230517_105500.ogg,H94_20230517_105500,60.0,32000,1,72,468225,48124,whtdov
H16_20230518_075000.ogg,H16_20230518_075000,60.0,32000,1,72,469754,compot1,pavpig2
H95_20230519_075000.ogg,H95_20230519_075000,60.0,32000,1,72,470019,tropar,21211
H18_20230512_032000.ogg,H18_20230512_032000,60.0,32000,1,72,470215,chbant1,gohman1
H94_20230510_234500.ogg,H94_20230510_234500,60.0,32000,1,72,473457,48124,speowl1
H09_20230501_171500.ogg,H09_20230501_171500,60.0,32000,1,72,461622,solsan,pavpig2
H99_20230428_214000.ogg,H99_20230428_214000,60.0,32000,1,72,498187,roahaw,speowl1
H65_20230421_163000.ogg,H65_20230421_163000,60.0,32000,1,72,470507,blbgra1,roahaw
H18_20230426_040500.ogg,H18_20230426_040500,60.0,32000,1,72,462048,linwoo1,speowl1
H94_20230504_035500.ogg,H94_20230504_035500,60.0,32000,1,72,468870,roahaw,compot1
H32_20230422_093500.ogg,H32_20230422_093500,60.0,32000,1,72,464183,roahaw,yehcar1
H22_20230422_210000.ogg,H22_20230422_210000,60.0,32000,1,72,511517,whtdov,compot1
H31_20230519_041000.ogg,H31_20230519_041000,60.0,32000,1,72,467399,52884,speowl1
H02_20230518_182000.ogg,H02_20230518_182000,60.0,32000,1,72,481291,roahaw,trsowl
H90_20230503_074500.ogg,H90_20230503_074500,60.0,32000,1,72,467939,compot1,pirfly1
H89_20230515_050000.ogg,H89_20230515_050000,60.0,32000,1,72,476998,compot1,yeofly1
H19_20230501_145000.ogg,H19_20230501_145000,60.0,32000,1,72,465862,shtfly1,thlsch3
H04_20230504_221500.ogg,H04_20230504_221500,60.0,32000,1,72,467141,compot1,speowl1
H63_20230509_005000.ogg,H63_20230509_005000,60.0,32000,1,72,486819,crebob1,compot1
O202_20230516_170500.ogg,O202_20230516_170500,60.0,32000,1,72,482658,bubwre1,bkmtou1
H19_20230501_041500.ogg,H19_20230501_041500,60.0,32000,1,72,498408,52884,speowl1
H78_20230517_140500.ogg,H78_20230517_140500,60.0,32000,1,72,479331,48124,compau
H69_20230423_141500.ogg,H69_20230423_141500,60.0,32000,1,72,453905,48124,amekes
H26_20230516_012500.ogg,H26_20230516_012500,60.0,32000,1,72,489788,48124,compot1
H10_20230517_051500.ogg,H10_20230517_051500,60.0,32000,1,72,478014,48124,bkmtou1
H78_20230519_073500.ogg,H78_20230519_073500,60.0,32000,1,72,469518,48124,rutjac1
H06_20230425_182500.ogg,H06_20230425_182500,60.0,32000,1,72,482792,48124,compot1
H93_20230521_051500.ogg,H93_20230521_051500,60.0,32000,1,72,494358,compot1,speowl1
H24_20230506_011500.ogg,H24_20230506_011500,60.0,32000,1,72,469797,roahaw,speowl1
H30_20230512_150500.ogg,H30_20230512_150500,60.0,32000,1,72,460712,48124,bobfly1
H88_20230424_000000.ogg,H88_20230424_000000,60.0,32000,1,72,483824,whtdov,amekes
H28_20230519_130000.ogg,H28_20230519_130000,60.0,32000,1,72,463565,thlsch3,wbwwre1
O202_20230507_210500.ogg,O202_20230507_210500,60.0,32000,1,72,492504,roahaw,compot1
O202_20230429_154500.ogg,O202_20230429_154500,60.0,32000,1,72,477674,whtdov,strowl1
H18_20230430_115000.ogg,H18_20230430_115000,60.0,32000,1,72,470440,solsan,speowl1
H12_20230427_092500.ogg,H12_20230427_092500,60.0,32000,1,72,459512,solsan,littin1
H04_20230508_142500.ogg,H04_20230508_142500,60.0,32000,1,72,470269,roahaw,roahaw
H84_20230520_035500.ogg,H84_20230520_035500,60.0,32000,1,72,481581,creoro1,littin1
H8749_20230427_051500.ogg,H8749_20230427_051500,60.0,32000,1,72,475876,compot1,yeofly1
H24_20230506_015000.ogg,H24_20230506_015000,60.0,32000,1,72,469368,48124,compot1
H06_20230427_065500.ogg,H06_20230427_065500,60.0,32000,1,72,466071,48124,whtdov
H71_20230430_143000.ogg,H71_20230430_143000,60.0,32000,1,72,485177,roahaw,pirfly1
H05_20230512_180500.ogg,H05_20230512_180500,60.0,32000,1,72,503146,thlsch3,compot1
H31_20230515_191500.ogg,H31_20230515_191500,60.0,32000,1,72,470010,compot1,speowl1
H04_20230508_042500.ogg,H04_20230508_042500,60.0,32000,1,72,464873,solsan,wbwwre1
H24_20230515_021500.ogg,H24_20230515_021500,60.0,32000,1,72,488007,whfant1,speowl1
H37_20230513_000000.ogg,H37_20230513_000000,60.0,32000,1,72,484388,tropar,compot1
H28_20230504_033000.ogg,H28_20230504_033000,60.0,32000,1,72,503347,roahaw,21211
O202_20230513_115000.ogg,O202_20230513_115000,60.0,32000,1,72,461810,roahaw,roahaw
H08_20230423_111500.ogg,H08_20230423_111500,60.0,32000,1,72,457739,trsowl,speowl1
H18_20230515_163000.ogg,H18_20230515_163000,60.0,32000,1,72,463474,trsowl,speowl1
H12_20230422_024500.ogg,H12_20230422_024500,60.0,32000,1,72,484479,whtdov,compot1
H02_20230422_014500.ogg,H02_20230422_014500,60.0,32000,1,72,474936,roahaw,65448
H83_20230505_082000.ogg,H83_20230505_082000,60.0,32000,1,72,475621,trsowl,grekis
H05_20230517_032000.ogg,H05_20230517_032000,60.0,32000,1,72,479211,whtdov,gretin1
H14_20230519_172500.ogg,H14_20230519_172500,60.0,32000,1,72,467159,shghum1,yecspi2
H07_20230422_190000.ogg,H07_20230422_190000,60.0,32000,1,72,469592,roahaw,speowl1
H74_20230426_041500.ogg,H74_20230426_041500,60.0,32000,1,72,494155,whtdov,speowl1
H14_20230517_041500.ogg,H14_20230517_041500,60.0,32000,1,72,494705,48124,roahaw
H02_20230505_152500.ogg,H02_20230505_152500,60.0,32000,1,72,463691,bkmtou1,grekis
H10_20230517_182000.ogg,H10_20230517_182000,60.0,32000,1,72,484948,roahaw,22976
H71_20230501_083000.ogg,H71_20230501_083000,60.0,32000,1,72,479901,roahaw,pavpig2
H28_20230501_181500.ogg,H28_20230501_181500,60.0,32000,1,72,488866,roahaw,compot1
H93_20230502_134000.ogg,H93_20230502_134000,60.0,32000,1,72,467928,whtdov,whtdov
H05_20230517_132000.ogg,H05_20230517_132000,60.0,32000,1,72,464989,whtdov,speowl1
H22_20230422_174500.ogg,H22_20230422_174500,60.0,32000,1,72,460275,tropar,pavpig2
H95_20230510_113500.ogg,H95_20230510_113500,60.0,32000,1,72,468665,shghum1,speowl1
H88_20230426_034500.ogg,H88_20230426_034500,60.0,32000,1,72,492913,shghum1,compot1
H18_20230508_064500.ogg,H18_20230508_064500,60.0,32000,1,72,467550,tropar,blcjay1
H32_20230422_140000.ogg,H32_20230422_140000,60.0,32000,1,72,453873,blcjay1,strher
H69_20230430_211500.ogg,H69_20230430_211500,60.0,32000,1,72,482581,roahaw,compot1
H24_20230430_053000.ogg,H24_20230430_053000,60.0,32000,1,72,467534,strher,cocwoo1
H05_20230503_180500.ogg,H05_20230503_180500,60.0,32000,1,72,487614,whtdov,compot1
H04_20230504_045000.ogg,H04_20230504_045000,60.0,32000,1,72,464430,shghum1,compot1
O203_20230511_062000.ogg,O203_20230511_062000,60.0,32000,1,72,470741,saffin,21211
O201_20230428_010500.ogg,O201_20230428_010500,60.0,32000,1,72,488622,shghum1,compot1
H17_20230514_035500.ogg,H17_20230514_035500,60.0,32000,1,72,494227,roahaw,speowl1
H79_20230506_003000.ogg,H79_20230506_003000,60.0,32000,1,72,499995,whtdov,compot1
H19_20230430_185000.ogg,H19_20230430_185000,60.0,32000,1,72,500425,shghum1,compot1
H90_20230520_111000.ogg,H90_20230520_111000,60.0,32000,1,72,477858,52884,trokin
H93_20230514_065000.ogg,H93_20230514_065000,60.0,32000,1,72,493251,52884,blbwre1
H31_20230428_081000.ogg,H31_20230428_081000,60.0,32000,1,72,466679,shghum1,roahaw
H28_20230424_124000.ogg,H28_20230424_124000,60.0,32000,1,72,460843,52884,saffin
H84_20230501_200000.ogg,H84_20230501_200000,60.0,32000,1,72,478017,roahaw,speowl1
O201_20230501_065500.ogg,O201_20230501_065500,60.0,32000,1,72,464960,roahaw,thlsch3
H77_20230425_031000.ogg,H77_20230425_031000,60.0,32000,1,72,474819,shghum1,compot1
H8749_20230507_042000.ogg,H8749_20230507_042000,60.0,32000,1,72,475159,roahaw,compot1
H27_20230507_051000.ogg,H27_20230507_051000,60.0,32000,1,72,462152,whtdov,speowl1
H21_20230421_104000.ogg,H21_20230421_104000,60.0,32000,1,72,458972,whtdov,stbwoo2
H10_20230426_091500.ogg,H10_20230426_091500,60.0,32000,1,72,458136,whtdov,snoegr
H19_20230430_085000.ogg,H19_20230430_085000,60.0,32000,1,72,484417,whtdov,chbant1
H85_20230508_141500.ogg,H85_20230508_141500,60.0,32000,1,72,466134,whtdov,compot1
H12_20230513_133500.ogg,H12_20230513_133500,60.0,32000,1,72,459845,shghum1,bubwre1
H10_20230515_161500.ogg,H10_20230515_161500,60.0,32000,1,72,471228,shghum1,trokin
O203_20230509_000000.ogg,O203_20230509_000000,60.0,32000,1,72,484391,trsowl,speowl1
H92_20230509_125500.ogg,H92_20230509_125500,60.0,32000,1,72,463129,whtdov,compot1
H88_20230503_091000.ogg,H88_20230503_091000,60.0,32000,1,72,485905,shghum1,trokin
H21_20230426_082000.ogg,H21_20230426_082000,60.0,32000,1,72,461166,wbwwre1,colcha1
H10_20230426_095000.ogg,H10_20230426_095000,60.0,32000,1,72,456431,whtdov,rumfly1
H85_20230508_145000.ogg,H85_20230508_145000,60.0,32000,1,72,455413,whtdov,yeofly1
H12_20230504_045500.ogg,H12_20230504_045500,60.0,32000,1,72,482917,whtdov,speowl1
H22_20230510_210000.ogg,H22_20230510_210000,60.0,32000,1,72,489514,roahaw,compau
H74_20230509_091000.ogg,H74_20230509_091000,60.0,32000,1,72,465584,52884,compau
H77_20230512_230000.ogg,H77_20230512_230000,60.0,32000,1,72,481807,roahaw,compot1
H29_20230429_090000.ogg,H29_20230429_090000,60.0,32000,1,72,461999,saffin,creoro1
H95_20230505_182500.ogg,H95_20230505_182500,60.0,32000,1,72,485778,roahaw,compot1
H8749_20230504_231500.ogg,H8749_20230504_231500,60.0,32000,1,72,472678,whtdov,speowl1
H12_20230517_175500.ogg,H12_20230517_175500,60.0,32000,1,72,481976,whtdov,compot1
H18_20230507_074000.ogg,H18_20230507_074000,60.0,32000,1,72,461022,tropar,roahaw
H85_20230511_000000.ogg,H85_20230511_000000,60.0,32000,1,72,473452,shghum1,speowl1
H77_20230501_204500.ogg,H77_20230501_204500,60.0,32000,1,72,474560,whtdov,compot1
H22_20230503_220000.ogg,H22_20230503_220000,60.0,32000,1,72,480632,roahaw,speowl1
H21_20230505_231500.ogg,H21_20230505_231500,60.0,32000,1,72,481364,shghum1,wbwwre1
H29_20230429_190000.ogg,H29_20230429_190000,60.0,32000,1,72,464915,roahaw,speowl1
H99_20230429_053000.ogg,H99_20230429_053000,60.0,32000,1,72,495398,whtdov,speowl1
H07_20230430_083500.ogg,H07_20230430_083500,60.0,32000,1,72,461357,whtdov,colcha1
H31_20230502_130500.ogg,H31_20230502_130500,60.0,32000,1,72,464559,whtdov,trsowl
H71_20230507_122000.ogg,H71_20230507_122000,60.0,32000,1,72,473852,whtdov,cocwoo1
H22_20230423_053500.ogg,H22_20230423_053500,60.0,32000,1,72,467058,roahaw,yeofly1
H16_20230519_232000.ogg,H16_20230519_232000,60.0,32000,1,72,458510,whtdov,trsowl
H8749_20230520_205000.ogg,H8749_20230520_205000,60.0,32000,1,72,494471,whtdov,compot1
H16_20230515_151000.ogg,H16_20230515_151000,60.0,32000,1,72,460714,roahaw,trokin
H8749_20230515_051500.ogg,H8749_20230515_051500,60.0,32000,1,72,476066,roahaw,yeofly1
O201_20230429_133000.ogg,O201_20230429_133000,60.0,32000,1,72,473534,roahaw,blbwre1
H74_20230425_081500.ogg,H74_20230425_081500,60.0,32000,1,72,469307,whtdov,yeofly1
H84_20230507_012500.ogg,H84_20230507_012500,60.0,32000,1,72,476079,whtdov,compot1
H37_20230426_231000.ogg,H37_20230426_231000,60.0,32000,1,72,503496,roahaw,compot1
H77_20230423_223500.ogg,H77_20230423_223500,60.0,32000,1,72,461277,whtdov,speowl1
H65_20230422_174000.ogg,H65_20230422_174000,60.0,32000,1,72,480126,linwoo1,compau
H10_20230514_142000.ogg,H10_20230514_142000,60.0,32000,1,72,457361,whtdov,yebsee1
H78_20230429_094500.ogg,H78_20230429_094500,60.0,32000,1,72,465664,banana,strher
H77_20230423_094500.ogg,H77_20230423_094500,60.0,32000,1,72,465978,roahaw,roahaw
H06_20230426_222500.ogg,H06_20230426_222500,60.0,32000,1,72,471736,roahaw,compot1
H16_20230426_212500.ogg,H16_20230426_212500,60.0,32000,1,72,463057,whtdov,compot1
H71_20230422_083000.ogg,H71_20230422_083000,60.0,32000,1,72,482738,whtdov,colcha1
H83_20230426_235000.ogg,H83_20230426_235000,60.0,32000,1,72,483499,bucmot3,compot1
H78_20230427_214000.ogg,H78_20230427_214000,60.0,32000,1,72,470608,roahaw,65448
H18_20230511_121500.ogg,H18_20230511_121500,60.0,32000,1,72,456210,tropar,roahaw
H92_20230515_001500.ogg,H92_20230515_001500,60.0,32000,1,72,479992,whtdov,compot1
H88_20230516_100000.ogg,H88_20230516_100000,60.0,32000,1,72,475112,whtdov,wbwwre1
H26_20230512_183500.ogg,H26_20230512_183500,60.0,32000,1,72,468799,roahaw,22976
H73_20230430_163500.ogg,H73_20230430_163500,60.0,32000,1,72,468866,roahaw,speowl1
H69_20230507_014000.ogg,H69_20230507_014000,60.0,32000,1,72,484410,roahaw,speowl1
H79_20230514_110500.ogg,H79_20230514_110500,60.0,32000,1,72,466603,whtdov,rugdov
H19_20230425_114000.ogg,H19_20230425_114000,60.0,32000,1,72,471049,shghum1,bobfly1
H73_20230424_205000.ogg,H73_20230424_205000,60.0,32000,1,72,475449,roahaw,speowl1
H32_20230501_023000.ogg,H32_20230501_023000,60.0,32000,1,72,483932,compot1,22973
H63_20230424_235000.ogg,H63_20230424_235000,60.0,32000,1,72,495964,roahaw,compot1
H88_20230425_193000.ogg,H88_20230425_193000,60.0,32000,1,72,474838,whtdov,speowl1
O203_20230508_040500.ogg,O203_20230508_040500,60.0,32000,1,72,478032,whtdov,compau
H90_20230521_055000.ogg,H90_20230521_055000,60.0,32000,1,72,473214,whtdov,compot1
H05_20230514_095500.ogg,H05_20230514_095500,60.0,32000,1,72,457837,whtdov,compot1
H83_20230421_163500.ogg,H83_20230421_163500,60.0,32000,1,72,475616,whtdov,yebela1
H32_20230508_092500.ogg,H32_20230508_092500,60.0,32000,1,72,458295,linwoo1,roahaw
H32_20230426_165000.ogg,H32_20230426_165000,60.0,32000,1,72,463925,whtdov,bkcdon
H74_20230505_022500.ogg,H74_20230505_022500,60.0,32000,1,72,480621,whtdov,compot1
H21_20230509_131500.ogg,H21_20230509_131500,60.0,32000,1,72,454450,whtdov,cocwoo1
H92_20230520_081000.ogg,H92_20230520_081000,60.0,32000,1,72,470933,48124,compot1
H03_20230515_182000.ogg,H03_20230515_182000,60.0,32000,1,72,469374,whtdov,trsowl
H69_20230514_143500.ogg,H69_20230514_143500,60.0,32000,1,72,476809,linwoo1,strher
H74_20230511_190000.ogg,H74_20230511_190000,60.0,32000,1,72,473626,whtdov,compot1
H30_20230429_231500.ogg,H30_20230429_231500,60.0,32000,1,72,465479,shghum1,trsowl
H02_20230501_173000.ogg,H02_20230501_173000,60.0,32000,1,72,477774,shghum1,butsal1
H65_20230518_152000.ogg,H65_20230518_152000,60.0,32000,1,72,478636,roahaw,rugdov
H04_20230513_054500.ogg,H04_20230513_054500,60.0,32000,1,72,463125,roahaw,butsal1
H09_20230516_204500.ogg,H09_20230516_204500,60.0,32000,1,72,477350,whtdov,compot1
H92_20230515_062500.ogg,H92_20230515_062500,60.0,32000,1,72,463586,littin1,tropar
H29_20230502_061000.ogg,H29_20230502_061000,60.0,32000,1,72,461795,whtdov,strowl1
H32_20230508_192500.ogg,H32_20230508_192500,60.0,32000,1,72,483762,roahaw,ruther1
H67_20230424_041500.ogg,H67_20230424_041500,60.0,32000,1,72,498971,blkvul,21211
H37_20230515_015000.ogg,H37_20230515_015000,60.0,32000,1,72,489832,roahaw,speowl1
H73_20230506_195000.ogg,H73_20230506_195000,60.0,32000,1,72,477474,whtdov,compot1
H10_20230523_025500.ogg,H10_20230523_025500,60.0,32000,1,72,470569,compau,compot1
H92_20230503_033500.ogg,H92_20230503_033500,60.0,32000,1,72,483035,whtdov,compot1
H21_20230511_153500.ogg,H21_20230511_153500,60.0,32000,1,72,469606,whtdov,pavpig2
H22_20230430_000500.ogg,H22_20230430_000500,60.0,32000,1,72,469983,whtdov,trsowl
H8749_20230424_025500.ogg,H8749_20230424_025500,60.0,32000,1,72,481119,roahaw,speowl1
H77_20230426_221500.ogg,H77_20230426_221500,60.0,32000,1,72,468989,whbman1,compot1
H26_20230510_103000.ogg,H26_20230510_103000,60.0,32000,1,72,474405,banana,strcuc1
H07_20230510_124000.ogg,H07_20230510_124000,60.0,32000,1,72,465232,whtdov,speowl1
H73_20230506_095000.ogg,H73_20230506_095000,60.0,32000,1,72,466687,whtdov,butsal1
H02_20230503_090500.ogg,H02_20230503_090500,60.0,32000,1,72,469940,roahaw,roahaw
H11_20230518_205000.ogg,H11_20230518_205000,60.0,32000,1,72,478352,whtdov,compot1
H30_20230505_221000.ogg,H30_20230505_221000,60.0,32000,1,72,467320,roahaw,compot1
H94_20230505_211500.ogg,H94_20230505_211500,60.0,32000,1,72,475174,rufmot1,grepot1
H06_20230510_063000.ogg,H06_20230510_063000,60.0,32000,1,72,466863,bkcdon,cinbec1
H77_20230421_010500.ogg,H77_20230421_010500,60.0,32000,1,72,478900,whtdov,compot1
H85_20230501_093000.ogg,H85_20230501_093000,60.0,32000,1,72,468108,roahaw,compau
H30_20230428_212000.ogg,H30_20230428_212000,60.0,32000,1,72,470690,whtdov,speowl1
H02_20230429_125500.ogg,H02_20230429_125500,60.0,32000,1,72,471025,whtdov,sobtyr1
H89_20230430_041500.ogg,H89_20230430_041500,60.0,32000,1,72,489857,roahaw,plbwoo1
H28_20230503_001000.ogg,H28_20230503_001000,60.0,32000,1,72,470389,roahaw,compot1
H65_20230430_100000.ogg,H65_20230430_100000,60.0,32000,1,72,473862,strowl1,linwoo1
H32_20230507_235000.ogg,H32_20230507_235000,60.0,32000,1,72,471098,whtdov,compau
H28_20230522_054500.ogg,H28_20230522_054500,60.0,32000,1,72,473921,whtdov,yebela1
